numSample,radar_X_m,radar_Y_m,radar_Z_m,dim_X_m,dim_Y_m,dim_Z_m,rotation_y,class
14023,76.9,3.67,0.39,4.76,2.06,1.78,0.01,1
14024,77.63,3.2,0.43,4.7,2.0,1.7,-0.0,1
14025,78.4,3.52,-0.14,4.7,2.0,1.7,0.0,1
14026,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14027,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14028,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14029,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14031,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14032,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14036,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14038,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14039,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14043,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14044,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14046,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14047,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14048,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14049,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14050,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14051,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14052,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14053,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14054,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14055,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14056,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14057,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14059,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14060,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14062,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14063,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14064,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14065,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14067,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14068,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14069,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14070,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14071,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14072,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14073,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14075,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14078,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14080,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14081,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14086,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14087,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14088,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14089,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14090,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14091,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14092,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14094,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14096,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14097,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14098,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14099,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14100,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14101,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14102,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14109,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14110,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14111,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14113,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14115,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14116,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14118,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14119,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14120,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14122,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14123,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14126,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14128,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14129,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14130,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14131,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14132,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14134,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14135,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14137,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14138,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14139,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14141,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14142,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14144,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14147,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14148,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14149,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14150,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14151,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14152,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14153,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14155,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14156,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14157,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14158,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14159,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14160,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14161,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14162,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14163,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14164,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14165,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14166,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14168,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14169,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14170,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14171,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14173,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14174,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14177,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14178,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14179,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14180,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14181,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14182,156.03,-29.58,4.25,4.7,2.0,1.7,3.05,1
14183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14184,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14185,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14189,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14190,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14191,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14192,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14194,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14197,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14198,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14199,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14200,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14204,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14205,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14210,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14212,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14213,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14215,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14217,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14219,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14220,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14221,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14225,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14226,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14229,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14230,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14231,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14236,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14237,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14238,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14240,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14241,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14243,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14245,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14247,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14248,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14250,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14251,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14258,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14260,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14261,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14268,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14269,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14270,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14271,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14277,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14280,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14282,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14284,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14288,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14289,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14290,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14298,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14299,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14300,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14301,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14306,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14309,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14310,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14319,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14320,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14321,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14322,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14324,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14328,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14329,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14330,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14331,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14337,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14338,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14339,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14340,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14341,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14342,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14345,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14346,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14347,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14349,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14350,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14351,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14353,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14356,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14357,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14358,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14360,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14361,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
14362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
